sentence,word_count,confidence,date,time,original_audio
 Oh yeah.,2,0.95910728,6/22/21,12:07,210622_1207.wav
 it does look very,4,0.97920835,6/22/21,12:07,210622_1207.wav
 Yeah.,1,0.812702656,6/22/21,12:07,210622_1207.wav
 Fascinating.,1,0.574446201,6/22/21,12:07,210622_1207.wav
 Oh my God.,3,0.935625076,6/22/21,12:07,210622_1207.wav
 So it's it's so silly.,5,0.925435722,6/22/21,12:07,210622_1207.wav
 Oh my God. It,4,0.760333002,6/22/21,12:07,210622_1207.wav
" when you guys heading back to the city,",8,0.918312192,6/22/21,12:07,210622_1207.wav
 it's,1,0.924862683,6/22/21,12:07,210622_1207.wav
" I can't even face you. So really good, though.",9,0.725221455,6/22/21,12:07,210622_1207.wav
 Oh my God.,3,0.975967348,6/22/21,12:07,210622_1207.wav
" Yeah, I think that's one thing that's about.",8,0.982864141,6/22/21,12:07,210622_1207.wav
 something else that is perhaps a bit in common with,10,0.757193208,6/22/21,12:07,210622_1207.wav
" California in the Westin. General on is, is that like people in Sweden Caroline about like wellness and like how unlike a living?",23,0.885237575,6/22/21,12:07,210622_1207.wav
" Pleasurable. A good life, you know, they care about so just trying to live the best life I think. And I think that like that's not if the culture in New York in the sizes, do you know? It's very, it's very different but it's a",46,0.935198009,6/22/21,12:07,210622_1207.wav
" Yeah, but people like to, right, people like to spend a lot of time in nature and spend a lot of time on that, like, with a families and their nature. Yeah,",32,0.897078931,6/22/21,12:07,210622_1207.wav
" Yeah, yeah, exactly. Yeah.",4,0.954294324,6/22/21,12:07,210622_1207.wav
" Yeah, that's what you do.",5,0.918812752,6/22/21,12:07,210622_1207.wav
" Yeah. Again it similarly, yeah.",5,0.784401894,6/22/21,12:07,210622_1207.wav
" Yep, it's a common yet to come in phenomenon.",9,0.901191711,6/22/21,12:07,210622_1207.wav
" My my my mom would describe and back in like a back in like the seventies when she was in like seventies and eighties when she was in high school and be like everyone would go out into each other when we got into whatever I need it. Depending on the books that people carrying, you know, like the popular kids were all carrying Kafka. And then all of that then do it, like she was, it was like, it was like the seventies eighties. And so if you want like okay you're another socialist to reading, and mocks and stuff like, okay, if they would like to talk to the kids and then everyone who was like the business or like wanted to do like Republicans Republican stuff, right? They with the unpopular kids who were like if it is. That's crazy to me.",145,0.961911559,6/22/21,12:07,210622_1207.wav
 So that's all so crazy.,5,0.719901323,6/22/21,12:07,210622_1207.wav
" Oh yeah, I just love.",5,0.952509701,6/22/21,12:07,210622_1207.wav
 It is at the rainforest.,5,0.654827714,6/22/21,12:07,210622_1207.wav
 What does it look like?,5,0.816088557,6/22/21,12:07,210622_1207.wav
" oh my God, that looks like",6,0.986988604,6/22/21,12:07,210622_1207.wav
" Oh, that's so beautiful. Oh my God.",7,0.979008734,6/22/21,12:07,210622_1207.wav
" Wow, that's like a fairytale. Oh my God.",8,0.825027406,6/22/21,12:07,210622_1207.wav
 I would love to go. That's us to a beautiful.,10,0.879047751,6/22/21,12:07,210622_1207.wav
" Oh my God, White Sunshine.",5,0.873560309,6/22/21,12:07,210622_1207.wav
 Have you seen this rain forest in Seattle?,8,0.787343681,6/22/21,12:07,210622_1207.wav
 Like what? Look at. Look at this.,7,0.837480664,6/22/21,12:07,210622_1207.wav
 Look at this.,3,0.970709622,6/22/21,12:07,210622_1207.wav
 Sunshine.,1,0.787790418,6/22/21,12:07,210622_1207.wav
 Beautiful. Oh my God. Like yes please.,7,0.950956047,6/22/21,12:07,210622_1207.wav
Hello sunshine is house Posse.,5,0.851870179,6/19/21,14:22,210619_1422.wav
 Awesome.,1,0.951367378,6/19/21,14:22,210619_1422.wav
 Are you doing?,3,0.667088509,6/19/21,14:22,210619_1422.wav
 Nothing. I don't have to. I remember you. Play Squash.,10,0.891698956,6/19/21,14:22,210619_1422.wav
 It's only picking up my voice.,6,0.921229362,6/19/21,14:22,210619_1422.wav
 I feel like a papa is going to need to get a hold of not. I'm just at the project in machine learning project.,24,0.849095166,6/19/21,14:22,210619_1422.wav
 Yeah.,1,0.848186672,6/19/21,14:22,210619_1422.wav
" Yeah, it's cool. It's going to be in the new. It's going to be cool. Yeah, nobody's just picking up.",20,0.888702691,6/19/21,14:22,210619_1422.wav
" Does my voice? Yes, but only me. Yeah.",8,0.773431301,6/19/21,14:22,210619_1422.wav
 It's fine. It's just meant to be that positive set of accumulation of all of my book and text.,19,0.894661248,6/19/21,14:22,210619_1422.wav
" Thank you. Yeah, I know this is this is going to be really, really catchy. Cool.",16,0.965629935,6/19/21,14:22,210619_1422.wav
 Why do we get the small plates?,7,0.87805593,6/19/21,14:22,210619_1422.wav
" Hi, how you doing?",4,0.961986542,6/19/21,14:22,210619_1422.wav
" Shavon actually. Yeah, I think we met before. Yeah.",9,0.813996673,6/19/21,14:22,210619_1422.wav
 Different house in a while ago. Yeah.,7,0.925361812,6/19/21,14:22,210619_1422.wav
 I'm about to take off again.,6,0.937439203,6/19/21,14:22,210619_1422.wav
 Yeah. Okay. Well soon,4,0.91883409,6/19/21,14:22,210619_1422.wav
 A delicious.,2,0.880520582,6/19/21,14:22,210619_1422.wav
 At the song is this.,5,0.600409865,6/19/21,14:22,210619_1422.wav
 Are you guys tracking it?,5,0.921445072,6/19/21,14:22,210619_1422.wav
" Yeah, I'm Swedish showing I'm I'm definitely following its and they beat Slovakia. How you doing?",16,0.903082371,6/19/21,14:22,210619_1422.wav
" Yeah, I know. I think they beat the Beats of all Kia, but they drew with the Spain.",18,0.895943403,6/19/21,14:22,210619_1422.wav
 Yeah.,1,0.849408686,6/19/21,14:22,210619_1422.wav
 Genesis that they're not there in a really good spot actually it's going to be,15,0.853384554,6/19/21,14:22,210619_1422.wav
" Well, it depends they might they might have to make it through on the 3rd on the inside place.",19,0.886970341,6/19/21,14:22,210619_1422.wav
" That's nice. No, it's not secure yet.",7,0.614555359,6/19/21,14:22,210619_1422.wav
" Waqiah Spain, Poland, Poland? Yeah,",5,0.778386235,6/19/21,14:22,210619_1422.wav
" It's, it's exciting. I don't know. I just, I haven't watch football in so long so it's",17,0.956565499,6/19/21,14:22,210619_1422.wav
" No, not at all. I used to live in London for a while and then and then I followed",19,0.899705887,6/19/21,14:22,210619_1422.wav
" China height and said that, then you kind of have to follow it but I I stopped following it.",19,0.86790514,6/19/21,14:22,210619_1422.wav
" When you come to America, you just kind of. How do you, how do you even do it?",18,0.894164085,6/19/21,14:22,210619_1422.wav
 Yeah. But that's rough but even just highlights of keeping track of. It's going to be fun. Yeah.,18,0.899670839,6/19/21,14:22,210619_1422.wav
" that so,",2,0.853708863,6/19/21,14:22,210619_1422.wav
" You normally come to these parties, right? So, you know,",10,0.848353565,6/19/21,14:22,210619_1422.wav
" Oh, shittin.",2,0.791204095,6/19/21,14:22,210619_1422.wav
 What about in Indian?,4,0.61705929,6/19/21,14:22,210619_1422.wav
 O'Shucks.,1,0.257774442,6/19/21,14:22,210619_1422.wav
 better be,2,0.725606263,6/19/21,14:22,210619_1422.wav
 I know what I'm drinking.,5,0.928155422,6/19/21,14:22,210619_1422.wav
" I'm start with a beer, actually.",6,0.813303709,6/19/21,14:22,210619_1422.wav
" Alcohol, alcohol, makes it easier.",5,0.9874717,6/19/21,14:22,210619_1422.wav
" How you doing, darling?",4,0.88153547,6/19/21,14:22,210619_1422.wav
 Hi.,1,0.850111544,6/19/21,14:22,210619_1422.wav
" Oh yeah, yeah, I have that. Delicious, absolutely delicious. I'm waiting for this.",13,0.883074343,6/19/21,14:22,210619_1422.wav
 Robotic lawn mower.,3,0.574446261,6/19/21,14:22,210619_1422.wav
 Yeah.,1,0.792988062,6/19/21,14:22,210619_1422.wav
" would really like,",3,0.713529408,6/19/21,14:22,210619_1422.wav
" Oh, I would the same thing. Thank you so much.",10,0.942272007,6/19/21,14:22,210619_1422.wav
 What's a dolphin?,3,0.879028618,6/19/21,14:22,210619_1422.wav
 Oh shit.,2,0.875635982,6/19/21,14:22,210619_1422.wav
 How so?,2,0.953150868,6/19/21,14:22,210619_1422.wav
" Yeah, but yet different, but I'm, I'm smse, Swedish. But I grew up and I grew up for a while in London, but I've been here for much longer than my accent. Seems to be",35,0.927631378,6/19/21,14:22,210619_1422.wav
" I don't know, but I mean, it's all the same thing on this link and it went well, yeah.",19,0.798239887,6/19/21,14:22,210619_1422.wav
" Sweden's insane fit Finland is gorgeous and Everyone likes feeling, no one, no one gives a shit. Yeah.",18,0.870864213,6/19/21,14:22,210619_1422.wav
 All of them. Yeah. But like they were different involved in different things.,13,0.968739629,6/19/21,14:22,210619_1422.wav
" Yeah, it's most elves are more like a German kind of thing.",12,0.91366607,6/19/21,14:22,210619_1422.wav
" But there are, there are like it, like that. And you believe in like, little Forest, you believe in, like, Forest spirits of different kinds of different sorts. And I've known it's it's, it's spoke sagas, you know. I've come to the opinion recently. That folks August just conspiracy theories except the old",53,0.931946933,6/19/21,14:22,210619_1422.wav
 What now?,2,0.937730014,6/19/21,14:22,210619_1422.wav
" Yeah, but some of them in there trying to get that that, that really I think my parents why, cuz they was a cultural phenomenon of some sort.",28,0.861551821,6/19/21,14:22,210619_1422.wav
 You know.,2,0.867261887,6/19/21,14:22,210619_1422.wav
" Yeah, I'm just waiting. I'll come",6,0.939232409,6/19/21,14:22,210619_1422.wav
" Let's just, thank you so much. Yeah. What's up who know?",11,0.91196084,6/19/21,14:22,210619_1422.wav
 How you doing?,3,0.929346859,6/19/21,14:22,210619_1422.wav
" I know it's it's a, it's a project.",8,0.820731461,6/19/21,14:22,210619_1422.wav
 Yeah. Yeah.,2,0.800329804,6/19/21,14:22,210619_1422.wav
 Monday's positions why I can't eat.,6,0.861373425,6/19/21,14:22,210619_1422.wav
" Did this this house also is, it's deceptively small as well. You know what that she's like, really, you know, it just like it's it's a really wild on the property.",31,0.875562549,6/19/21,14:22,210619_1422.wav
 Whoa.,1,0.259390712,6/19/21,14:22,210619_1422.wav
" Yeah, I do that, too.",5,0.940057933,6/19/21,14:22,210619_1422.wav
" yeah, cuz I go to",5,0.875957966,6/19/21,14:22,210619_1422.wav
 I know who's down there right now.,7,0.929506719,6/19/21,14:22,210619_1422.wav
 That's probably a better idea.,5,0.869054437,6/19/21,14:22,210619_1422.wav
" What's God? Doing said, yeah.",5,0.846996129,6/19/21,14:22,210619_1422.wav
" Oh, okay.",2,0.954483747,6/19/21,14:22,210619_1422.wav
" oh,",1,0.597501934,6/19/21,14:22,210619_1422.wav
 I didn't.,2,0.922690988,6/19/21,14:22,210619_1422.wav
 What happened to the book?,5,0.983383775,6/19/21,14:22,210619_1422.wav
 In like 20.,3,0.714752376,6/19/21,14:22,210619_1422.wav
 Any really like that again?,5,0.70382309,6/19/21,14:22,210619_1422.wav
 I started with that.,4,0.964561462,6/19/21,14:22,210619_1422.wav
" So, this was an expose of Kobe Bryant.",8,0.921461403,6/19/21,14:22,210619_1422.wav
 Okay.,1,0.647461951,6/19/21,14:22,210619_1422.wav
 Haha.,1,0.783490539,6/19/21,14:22,210619_1422.wav
 Sonia and Sonia.,3,0.795402944,6/19/21,14:22,210619_1422.wav
 She was God.,3,0.931301832,6/19/21,14:22,210619_1422.wav
 A villain.,2,0.752535582,6/19/21,14:22,210619_1422.wav
" I can be a, I can be availing.",8,0.901678562,6/19/21,14:22,210619_1422.wav
 Okay.,1,0.975246608,6/19/21,14:22,210619_1422.wav
" Yeah, I know please.",4,0.865833282,6/19/21,14:22,210619_1422.wav
 It's like a general.,4,0.794691086,6/19/21,14:22,210619_1422.wav
 I know it's on.,4,0.826068997,6/19/21,14:22,210619_1422.wav
" Yeah, I do.",3,0.848035634,6/19/21,14:22,210619_1422.wav
" Yeah, I have no I'm not picking up on anyone else's microphone.",12,0.802580774,6/19/21,14:22,210619_1422.wav
" No, but it's it's it's carbureted. So the dean type one is at the pole, the passing of the microphone only picks up mine",24,0.857374847,6/19/21,14:22,210619_1422.wav
" I don't know it. It's at Zach. I'm trying to I'm picking, I'm picking up all of my language. All the languages I speak for the next sort of like several months if not up to a year and cleaning up that date is that then I'm going to be doing some like I'm going to be building a machine learning model that land specifically from my own language. You too pops like this cover, something about the brain or near a cognitive issues. Maybe you can build some Diagnostics tools for psychological testing, something like that.",97,0.958743274,6/19/21,14:22,210619_1422.wav
